Y4,P1,P2,P3,P4,S1,S2,S3,S4,S5,S6,S7,Z1,Z2,Z3
1.0,10737.7,0.300055555555,19.31811111111,0.0,1646.2,19524.5387566559,0.2165833333334,1.9,6.115811686684999,4.2012012012,74.8376876877,6.925,38.0,93.4
1.0,9069.2,0.0,18.662916666653,0.0,1643.0,17267.316909377,0.1165555555555,2.0,8.405357294265,3.25184840578,44.67163055315,8.825,33.8,104.4
1.0,9276.0,0.0,7.55416666667,0.0,1570.2,14929.397550249,0.0666944444444,1.2,0.0,0.0,59.9750104123,8.975,32.6,104.4
0.0,11373.0,0.166666666667,16.83708333335,0.0,1130.2,11361.352033032,0.0404444444444,2.6,0.0,0.0,39.8489010989,8.025,43.0,107.2
0.0,9927.2,0.266666666667,15.987472222232,0.0,2188.7,32159.795919352,0.1404722222224,2.8,0.089783393502,0.4998611496805,46.3587743484,8.975,38.2,110.0
0.0,10285.6,0.216666666667,12.46166666666,0.0,2455.7,34133.275846437,0.3166111111108,3.1,7.606688844949,6.432574097021,83.8566282283,9.1,36.2,109.0
0.0,8625.4,0.0,12.722916666668,0.0,2135.1,18526.767180297,0.2242777777777,2.6,11.43066710438,4.2499865072550005,52.19059728575,8.75,39.4,109.4
1.0,6965.9,0.0,9.126472222229,0.0,1566.8,13983.544599622,0.1333888888888,2.1,8.44083298626,2.99875052062,47.4802165764,8.125,43.6,108.6
0.0,9962.7,0.752888888889,3.111249999996,0.0,7560.9,168108.515750241,0.233305555556,3.1,4.58305988808,2.57173473033,54.5064888677,7.65,38.4,99.6
2.0,11324.9,0.0,0.0,0.0,7369.6,168223.240250336,0.233305555556,2.8,4.58305988808,2.57173473033,54.5064888677,6.95,32.0,87.6
0.0,8588.4,0.4333611111109999,13.96874999999,0.0,3461.8,27649.114360337,2.123027777776,2.8,12.073476824913053,7.572603781575,101.682759175225,9.45,31.4,107.0
0.0,9616.5,0.6500833333330001,16.545388888892,0.0,3467.8,31481.57725146,1.049805555555,2.7,18.43303996333407,3.880259248696667,84.6063644988,9.35,33.2,108.0
0.0,10006.9,0.942805555556,15.426249999994,0.0,5791.0,69706.440252719,0.116638888889,2.3,41.3630483448,2.57204096213,44.1676589664,9.075,32.8,105.4
0.0,9258.9,0.7427499999999999,11.3709444444347,0.0,7295.9,85166.090475049,0.2333888888879999,2.5,4.51980956916,6.85551059272,119.8286122352,8.825,27.8,98.4
0.0,14087.3,0.650027777778,9.54222222222,0.0,8163.3,198749.91765558,0.483333333333,2.7,8.183507185866667,3.648716599426667,37.89206053923333,7.175,29.8,87.2
0.0,15479.4,0.1499444444445,4.82647222222,0.0,7300.7,737372.99644706,0.0666666666667,2.9,2.865525,4.5,53.325,7.45,30.8,90.4
0.0,12213.3,0.3166388888885,11.567027777779,0.0,5336.5,584091.0788482201,0.3853055555557,3.1,9.51300987506,6.3885868199,81.3479100548,8.75,31.6,101.6
0.0,12762.1,0.621277777778,11.275166666678,0.0,4290.3,29364.687022193004,2.1717500000010004,3.6,16.564183478478,8.434277592876,78.31369623392,9.375,30.0,105.0
0.0,15786.3,0.7212222222219999,7.89544444445,0.0,4088.7,30724.368018933,0.35325,3.2,12.086495486550668,4.800023582346667,49.977733442933335,8.575,30.6,99.2
1.0,14318.3,0.934555555555,6.0229444444430005,0.0,4668.2,72717.785332823,1.1004444444447,4.1,5.360967136187765,5.560204302174999,54.77191124408333,8.2,29.8,95.4
0.0,15017.1,1.329111111111,7.830361111114,0.183388888889,3660.1,57102.554608616,1.3838055555546,4.9,8.700324821668,6.682359629447999,64.07083451636001,8.075,33.0,97.6
0.0,13674.4,1.695444444445,7.845972222227,0.183388888889,3374.2,49529.765793755,1.6501666666662,4.7,8.084063922658332,5.780096850326667,75.0275027078,7.75,36.0,98.0
2.0,11959.9,1.9442777777780005,6.628305555558001,0.183388888889,5080.2,97500.966802733,0.6354722222222999,4.7,9.34245731833,5.744925172222,57.824466239980005,8.425,35.8,103.2
1.0,12198.5,1.966222222222,7.576638888891,0.0,5398.4,103984.016444707,0.7148888888889999,4.7,11.447118498304,7.690367370875999,68.51683388718,7.875,37.4,100.4
3.0,14922.0,2.249916666666,11.422944444451,0.0,1494.2,26840.351204855,0.9628888888878,4.3,12.344027286036,8.884071174216,64.38856606764,7.275,44.2,102.4
3.0,13577.1,1.5834722222219,10.579583333337,0.166388888889,2558.7,36413.126974088,0.282444444444,4.2,2.5313111198903333,3.25550687268,69.66851120860001,7.2,45.2,102.8
3.0,13514.6,1.0645833333331,7.2341944444464,0.0,4257.5,65160.58138609,1.6668888888894,4.7,9.730697880023143,5.506868567472857,83.35707162358572,7.975,40.0,103.8
1.0,11081.7,1.625444444443,1.1341388888887,0.0,1876.6,28260.750371323,1.1853333333331,4.2,14.643136666525,9.39025800075,84.09991492225001,8.75,36.2,106.2
2.0,11413.3,1.521166666666,7.382444444433,0.0,1845.0,21258.131813771,0.8168888888881,3.8,12.051007255895,8.681957614335,72.5972419734,7.75,37.8,99.8
2.0,12103.2,1.604277777778,10.069499999993,0.0500277777778,2334.4,29297.754731388,0.9456388888881,4.1,9.783853674436,5.9111759482,66.16330784793999,7.875,38.2,101.2
4.0,12888.6,1.920777777778,14.52161111111,0.0500277777778,1886.0,28962.747264565,0.9790277777776,3.7,12.54519851563333,6.812341686586667,59.350935836383336,7.5,41.2,101.2
2.0,13412.3,1.871138888889,15.12869444444,0.0500277777778,1070.5,17403.738049919,1.5439444444445,4.2,11.135990427018749,6.78191853383125,62.781815962150006,7.4,44.4,103.6
3.0,13829.2,1.516638888889,14.59380555556,0.0500277777778,1712.3,26845.857726593,1.4272500000005,4.1,11.706566677024286,7.016245046587144,63.53831641635715,6.925,47.2,102.6
2.0,11448.7,1.3891944444447,14.916277777798,0.0,2328.5,32629.319419136,1.7470555555562002,3.6,13.26260045121,8.258889719383333,68.74105372576666,6.925,46.0,101.4
4.0,7814.6,1.7223888888890002,6.941527777781,0.0,7542.2,180915.713129158,1.4415277777784,2.7,9.20887111766,4.760838934506666,87.9884494122,8.025,38.4,102.6
1.0,10735.0,0.133361111111,6.477777777776001,0.0,8074.0,187174.534617347,0.1335,2.4,0.000833333333335,1.0,54.27335329345,8.15,38.4,103.6
2.0,10659.4,1.2015,9.180527777775,0.0,1136.4,10935.6507316542,0.4215,2.7,0.702367653656335,4.768506056530001,81.08907581875,7.375,42.4,101.4
1.0,9050.3,1.184805555556,8.032305555555,0.0,1144.1,10931.5531935592,0.4080277777777999,2.8,3.443055232873,7.874969934855001,72.3418641584,8.2,39.4,105.0
1.0,11631.5,0.516722222223,8.812972222223,0.0,2442.7,30365.62209896,0.5081666666668,3.0,2.2953701552486665,5.249979956570001,66.57465007693334,7.8,38.6,101.0
0.0,9724.0,2.39074074074,5.199629629643334,0.4470370370366667,0.0,5489.54700676,2.05796296296,6.0,9.309966961365,8.26239885565,45.7722585462,10.75,21.33333333333333,107.33333333333331
1.0,12306.166666666666,4.433935185185,8.230277777786666,0.8070370370366667,66.5,7535.131189638001,2.632824074073333,6.4,10.4384985261422,8.937378029973999,50.94587298344,8.791666666666666,27.33333333333333,97.66666666666669
0.0,12848.555555555557,3.855401234567777,9.143240740745556,0.6306172839503333,423.22222222222223,9883.34306499375,2.8073765432088886,6.25,10.077154103270123,8.1678597887875,53.181161825462496,8.694444444444445,30.22222222222222,99.77777777777776
0.0,14521.2,4.2110555555563,12.041527777772,0.9836944444448,1061.0,21087.373878263003,3.7750833333341,8.3,15.026657077722,9.484106927019,62.31229455123,6.45,39.8,91.4
0.0,15058.4,3.3929722222233,13.258916666663,0.9002777777785,751.9,12802.11387158,3.7730833333329,7.2,11.239948488392,7.441917095745,59.55158685512,6.575,43.6,96.2
1.0,13613.9,3.515333333334,12.229999999989,0.8180277777776,1744.3,24651.166123202,2.5376944444440004,6.4,10.77777760549811,7.759092525195999,71.73063366832223,6.775,37.2,91.4
1.0,13496.5,5.230138888892,11.750249999995,0.8575555555558999,1274.1,22920.594134781,2.1076666666676003,7.1,15.0455321575816,6.618337676459001,55.02460913591,6.6,41.6,94.4
0.0,11250.7,1.11675,10.785277777775,0.0666388888889,5140.7,100998.145571901,1.051444444445,4.0,14.037513653558332,5.083533702416667,48.3880980849,8.3,42.0,108.4
0.0,10980.5,0.0,0.0,0.0,8708.4,162215.010783746,0.150277777778,3.4,11.7881700555,7.98521256932,49.2754158965,8.5,44.8,112.8
0.0,14322.6,1.417694444444,0.0,0.0,9185.2,137724.908669616,0.6502777777776,4.5,7.99813954656,6.373863959796666,69.13581557113334,7.2,44.4,102.0
0.0,16305.7,2.16725,6.834194444435999,0.983611111111,4513.8,79658.94050153499,1.9462499999997,5.5,7.567685509081,9.08204975054,62.05836466659999,7.85,44.8,107.6
0.0,13255.4,1.9471388888897,9.291444444433,1.1668333333331,3565.8,64057.753040013,2.221027777776,5.8,25.9964708802625,12.7552883805675,73.1077163094875,7.025,28.6,84.8
0.0,13045.7,2.0965555555561,11.014388888885,0.893361111111,3574.5,46477.376841636,1.4799444444447,5.0,27.145669756257146,10.739685313441427,65.23438725695715,7.0,35.8,91.8
0.0,14899.4,3.4945277777791,13.198277777779,0.659305555556,2044.6,15830.855336723,2.6600555555553003,6.6,17.307672881231113,10.93688864679222,81.71954814377779,7.375,40.0,99.0
0.0,13419.1,2.8408888888884,13.57747222222,1.0751944444453,1267.8,13460.238631701,2.9755555555541,6.5,15.337466019968998,12.296455251156663,65.36285367400001,6.575,37.4,90.0
1.0,10691.3,4.531916666667,14.262416666659998,1.204305555555,926.5,9349.156791122,1.7480000000004,6.5,12.346565724495113,13.778050399183334,58.28134081197777,7.275,36.0,94.2
0.0,9870.1,4.367333333336,13.43747222221,1.2326666666657,563.1,8320.463691961999,1.6421666666669998,5.1,14.326862061107857,15.294437290727144,62.073581712,7.45,34.0,93.6
0.0,8968.3,5.950444444442001,10.7588611110988,0.720027777777,2293.9,41403.345096746,1.9978611111129,5.5,5.707204076071856,5.040285501449143,70.01252206255715,7.225,46.8,104.6
0.0,10230.0,2.833083333333,13.4650833333278,0.5997499999997,3460.6,48059.100141711,1.97163888889,5.5,9.234170115736,7.129348489943429,70.76879988072857,7.75,44.0,106.0
0.0,10435.9,3.617027777779,5.663916666672,0.0,5773.0,90782.797905482,1.0143611111106998,4.4,12.473531034465,7.8232221797875,55.94447853485,8.25,51.2,117.2
0.0,11631.9,2.00013888889,1.169111111112,0.0,8902.8,135243.094992124,0.1831111111107,3.9,14.101035496185,7.8320610687,46.420706106850005,7.825,55.4,118.0
0.0,12678.0,1.799999999999,5.418361111111,0.562055555555,6530.0,127649.001217839,0.1834444444447,5.2,7.05831738659,5.49630874541,48.10637016414999,6.575,48.2,100.8
0.0,12077.7,3.616916666666,11.77194444445,0.9787777777772,2960.8,49127.061013158,1.198888888889,6.9,8.488308507027144,11.930947798841428,65.58957294398571,7.0,34.4,90.4
0.0,10695.0,3.1005,9.20944444445,0.8090833333328,3537.8,56657.46590254099,1.24975,7.2,14.14658365226375,15.173302452791251,62.2456492008625,6.45,34.2,85.8
0.0,9018.8,5.8008055555559,12.721083333331,0.6675277777771,1291.8,23291.500407151,1.1998333333328,6.2,9.6460778961025,11.43145487552875,57.0207703425125,6.65,39.0,92.2
0.0,11045.5,5.4337777777779,12.889249999993002,0.4224166666664,1514.0,14731.799463649,1.6215,6.0,8.05760484027125,8.7779420833175,55.170729004675,6.25,50.4,100.4
1.0,11138.3,6.033777777778,11.622916666656,0.5391111111103999,1723.9,16360.801272187,1.671694444445,6.7,8.593846129500001,8.5017864558925,55.159065764375,6.05,44.8,93.2
0.0,9827.8,4.594833333328401,14.671111111120002,0.5591944444431001,653.3,9491.227775279,1.3016666666672,6.5,8.244344428906667,8.980475781941667,48.35073771968334,6.55,46.2,98.6
0.0,11152.2,4.88425,12.530083333337,0.602611111111,599.4,7257.219899322999,2.3110555555561,6.6,10.34809638903625,5.78433323012375,52.1217483396625,6.125,52.0,101.0
0.0,10476.8,5.433694444444,11.8185277777723,0.716694444444,334.3,6268.755928206,3.0847222222236,5.7,10.650114486521,6.723468633122749,62.6422378157,6.025,46.6,94.8
0.0,14961.8,3.833611111111,10.8253611111133,0.466805555555,2283.4,35739.508542856005,2.2675277777791,5.8,8.52197729583225,11.64250947120275,60.527729847245,6.3,42.4,92.8
0.0,9834.9,4.571861111113,8.260444444436,0.4543055555563,3724.5,165788.779060313,1.1739999999989,5.8,12.143838658613332,9.913599259916667,60.06386976208333,6.875,45.6,100.6
0.0,10664.6,1.916916666667,16.790305555549,0.0669166666667,3242.6,64328.068124698,0.664138888889,3.1,12.500838859152,5.335623458104,50.9283250631,8.325,48.8,115.4
0.0,13437.7,0.366722222222,12.16624999999,0.0,3685.6,221600.917867386,0.400138888889,2.8,9.08424163593,5.496715460065,64.3079541967,8.05,44.2,108.6
1.0,17553.8,0.0,0.8710000000000001,0.0,5769.7,246017.31040740095,0.2310833333329999,4.0,1.54579446064,1.31195335277,54.078230252,8.525,38.8,107.0
1.0,15756.9,0.0,5.496888888888,0.0,11302.7,153096.57927384,0.2167222222222,5.2,3.19915532092,3.50097249236,57.71162939025,7.45,34.0,93.6
0.0,10350.8,0.416694444444,0.0,0.0,10671.3,192268.139251708,0.449694444445,4.1,29.2433558123075,11.6735119224375,56.6602565886,7.5,42.4,102.4
0.0,10649.3,0.05,0.0,0.94975,4538.3,60227.74044268311,2.0034722222217,3.5,20.81532368116456,6.504411526688888,60.625080461,7.9,38.8,102.0
6.0,14473.9,0.2333611111109999,0.0,0.94975,2951.8,36193.0497351609,2.0236388888886,3.5,7.520801754315125,4.59938354269375,63.3752395313125,7.1,44.4,101.2
0.0,16295.3,2.9832777777763,4.644666666658,0.4884166666669999,922.9,11927.844802123,2.132111111111,6.1,7.063326351465875,7.854597162305,46.62141990858375,7.7,39.4,101.0
0.0,17197.8,4.250194444444,9.885083333324,0.6690000000005,1168.8,19228.689668941,2.314027777777,7.5,10.245822584184875,7.89264555614625,63.6192419411,6.1,40.4,89.2
0.0,14976.0,2.959444444444625,12.061701388891253,0.9441666666666252,4872.625,40369.72862477625,1.81548611111225,7.25,10.269749621506303,10.79910125891375,58.2356565761625,6.53125,45.5,97.75
0.0,12750.222222222224,4.327253086415556,12.703395061726669,0.5906481481484445,767.6666666666666,15671.170364638889,1.6098456790133335,6.555555555555555,8.0266620034471,4.971208271687778,48.5616580155,6.527777777777778,49.55555555555556,101.77777777777776
0.0,13225.9,4.548888888886,12.676861111122,0.433194444445,927.3,11387.780023789,2.1185000000012,6.2,10.4199195489103,6.771245753235999,51.17421124024,6.55,41.8,94.2
0.0,11837.9,4.9508611111116,10.644805555561,1.0258888888889,2010.6,51186.990485115,2.1810833333337003,7.9,20.6617028070605,10.557214678157,59.42218458012,6.8,35.2,89.6
0.0,8375.1,5.5989722222213,11.126972222231,1.1625277777769,517.2,10406.430139498,2.2497777777779,7.1,22.4473523653163,8.746708939643,57.30638302208,6.725,37.6,91.4
2.0,10195.0,5.427611111107,12.765027777773,0.183361111111,2410.1,40098.054740999,1.8500555555571,6.4,13.083513483268002,7.017705529964,66.6802397803,8.125,35.8,100.8
0.0,8575.4,5.611194444440001,13.624027777763,0.183361111111,2045.0,37204.860119375,1.3980833333339,5.2,10.95037640484,5.535604090941,58.22462822264,9.05,36.6,109.0
2.0,8235.2,4.844777777774,10.2246111111,0.0,5834.4,82995.42439653199,0.8315000000003,4.3,9.525950501858333,4.531808920838333,56.9266503423,9.075,42.0,114.6
0.0,8705.5,0.6331388888892,3.599888888889,0.0,10670.2,160422.01365934,0.0499722222222,4.0,32.0847248471,6.00333518621,40.1889938855,7.175,46.6,104.0
0.0,8663.3,0.7331388888892,3.933111111112,0.0,6851.2,104373.620660646,0.183,3.9,28.8261455936,6.012197240309999,36.82867147873333,7.425,43.0,102.4
0.0,8711.4,1.2332222222222,4.9886944444450005,0.0,7763.6,137312.194679806,0.183,3.9,28.8261455936,6.012197240309999,36.82867147873333,8.0,38.4,102.4
1.0,13180.1,1.233500000001,6.531444444452001,0.567166666667,4299.0,414438.757935079,0.4332222222228,4.5,27.49462101075333,11.003196161873332,54.86330295063334,7.2,37.4,95.0
2.0,14919.4,5.098194444446,12.98694444446,1.238944444444,1178.1,16807.648631717,1.8999444444441,7.0,15.70693609079,11.541228150812223,55.598405464288895,7.05,35.0,91.4
0.0,14180.7,5.711750000001,11.454111111125,1.1540277777769998,1494.9,21005.045123603,2.3703611111102,7.2,20.2005278442962,14.30864474105,69.63365462097,7.35,34.6,93.4
0.0,13860.7,4.134166666667,12.204499999998,0.727333333334,1745.3,29745.069723653003,4.166972222224301,6.2,16.714407670133,13.332006248475,83.16282186844,7.425,36.4,95.8
0.0,13988.9,4.908777777781,11.183833333331,1.0668055555551,1169.9,16257.437619743,3.8688888888881,6.4,16.266837747645557,8.737706046424444,62.351313158455554,6.5,38.6,90.6
0.0,14718.2,3.775361111114,11.129111111105,0.966972222222,1541.7,18439.973003243,4.369416666666099,6.2,19.25294857671,8.968228307139,61.965258629770005,6.7,40.2,93.8
0.0,14038.0,3.5527222222222,10.944500000016,0.937444444445,1898.0,32375.797331757007,6.0668888888892,6.2,18.008382103307778,8.876843962222223,74.640027546,7.375,35.2,94.2
0.0,14342.5,3.5402777777778,11.603750000005,0.968638888889,1560.8,29283.290757598,5.5899722222223,6.2,20.494254590203333,10.414062779943333,78.82683287858889,7.05,37.2,93.6
0.0,13778.8,2.6462499999999,11.622583333334,0.8552500000000001,2297.3,51913.543700957,6.7573333333333,6.1,17.837082922151,9.42692646404,83.40684916391,7.1,36.4,93.2
0.0,12215.3,4.4658055555551,11.844305555554,0.8324722222221,2703.2,46414.65240182101,4.3455555555539,6.6,16.487890903293,13.250502650302,82.84293540399001,7.4,35.4,94.6
0.0,14075.9,5.425611111111,11.350027777771,0.8314166666682,2014.8,51457.189368606,5.7501388888846,6.2,15.990081885689667,13.377494886117,75.04724024,8.275,35.4,101.6
1.0,18555.2,1.543833333333,11.761694444455,0.0,5538.0,61887.800139041,0.9854999999992,5.0,13.881193753517817,10.22735726168,66.74884437336667,8.075,38.4,103.0
0.0,17759.3,0.773972222222,10.302055555563,0.0,5697.1,99530.189006077,0.8991944444441999,4.7,24.50981220178,14.077521173364,70.44792372178,8.625,35.4,104.4
0.0,17667.4,1.345472222223,13.426666666662,0.7676111111109,5605.1,74243.28604033201,0.9373611111116,4.9,30.51577288776,13.503089612256,63.634314733580005,6.475,49.0,100.8
0.0,15723.7,1.7127500000010003,8.695444444441,1.3266388888889,5815.8,108758.220604875,0.9781388888894,4.5,30.05631224025,10.5144380785425,66.376315825375,7.025,46.0,102.2
0.0,13775.0,1.456222222224,5.349472222222,0.791861111111,4168.4,80832.442561961,1.184305555556,4.2,14.786814429088,10.302604201062,61.38022335994,7.55,48.2,108.6
0.0,15458.7,0.800249999999,5.3956944444428,0.2500833333337,9293.1,156117.93628092195,0.7904444444445999,4.5,15.353943166882,11.032568256464,64.04067764416,7.05,38.8,95.2
4.0,10746.5,0.166694444444,12.94775,0.284611111111,4027.0,390060.660729142,0.283333333334,2.5,0.75075,1.2,53.025,8.45,40.8,108.4
0.0,9044.9,0.183972222222,2.5631666666640003,0.0,4341.9,106798.38178467538,0.333388888888,0.7777777777777778,10.225486140765,8.14124837847,51.46453065225,10.0,36.8,116.8
0.0,15510.0,1.383555555556,10.836166666668,1.000333333334,4265.8,43885.399492463,1.9497499999986,4.8,23.390150753835,9.13444742922625,59.519979458775,5.8,42.4,88.8
2.0,14443.7,1.116861111112,6.874750000002,0.867388888889,5656.8,107466.33269911702,2.356638888887,4.4,17.861326720825712,7.404408094095714,66.40676243937142,7.7,37.4,99.0
0.0,11163.0,1.233277777777,7.332277777771,0.0,4748.2,398215.616699894,0.916999999999,3.2,19.517292124495,11.53796339329,88.17512495849999,8.8,43.2,113.6
0.0,14256.4,0.4639166666659999,2.226888888884,0.2166666666666,6380.7,695680.552360031,0.6333888888893,3.3,28.80025771611,15.897223547965,100.95009385395,7.05,43.8,100.2
0.0,16160.2,1.300277777778,6.360305555555,0.8600555555559,7798.1,144893.44610333498,1.4006666666681,5.1,16.969094792623334,13.155865686735,45.96523558508333,7.45,32.2,91.8
0.0,17062.9,0.7668611111110001,4.79038888889,0.6607777777781,8306.6,156662.201042679,1.10063888889,4.2,14.907416150305,12.3092670848725,40.359208021525,6.9,28.4,83.6
0.0,17274.0,1.388861111112,6.411055555554,0.6597222222221,7344.3,130077.15335613,1.670277777778,5.7,16.869612566028003,9.989836779462,59.75880891132,7.325,31.6,90.2
0.0,17423.6,1.351138888889,7.858944444442,0.6099166666666,5401.8,90458.3346336,0.9809722222224,4.9,24.1389479159775,9.5442930104275,49.201030053875,7.45,34.4,94.0
0.0,19681.9,1.394833333333,6.801861111107999,0.9898888888896,7681.3,134829.68537597,0.7229999999990999,4.9,16.541980573196998,5.912496489547499,34.136341688575,6.75,38.0,92.0
0.0,17933.8,3.6371111111103,10.468805555568,0.5190000000005,3675.3,59734.014405668,3.6002222222223,4.6,16.141231134506,7.61651000316,39.333322201049,7.0,40.0,96.0
0.0,17720.9,1.7971666666673,10.662138888897,0.5117777777783,5678.0,93744.355682508,1.7164166666667,5.1,23.69564152867857,9.91705593445,41.83389810596999,6.85,35.2,90.0
0.0,23019.5,2.831861111112,10.823805555557,0.7307777777778,1670.0,24582.127575609,2.4684722222214,6.0,10.215748592123331,10.072843969234444,49.06258739578556,7.125,36.4,93.4
0.0,17149.2,2.017333333333,7.708527777783999,0.5140277777778,5567.0,127105.274198546,2.0004999999998,5.3,9.171466372351428,10.978045454605716,55.72392214805715,8.75,33.4,103.4
0.0,15906.7,0.7835,10.321083333334,0.2166111111114,7309.2,123758.226322138,1.0181944444443,4.2,18.74239946433,11.654862469302858,44.82697562926143,6.55,46.2,98.6
0.0,16671.9,0.933305555555,5.300999999992,0.1998888888888,10585.9,198028.060323169,0.5333055555555,4.0,18.09030848563,8.965388363895,50.846704095675,7.125,44.2,101.2
0.0,6202.111111111111,2.073858024691111,14.06682098766,0.4560185185188889,165.66666666666666,4701.565747935,1.4163888888894445,3.75,7.799638209298572,5.29235862541,49.5990812278,9.77777777777778,27.77777777777778,106.0
1.0,7391.9,1.750749999999,17.31322222222,0.635083333334,183.9,5245.854064382,1.4676944444442,3.9,5.349644844347222,5.991271386412223,58.17138923924444,8.15,33.2,98.4
0.0,7720.5,1.6998333333329998,12.2389722222184,0.607916666667,1694.8,23197.461161453,4.4059722222216005,5.3,9.2890911179356,5.5023748565407,71.78265723749999,8.3,33.8,100.2
0.0,7872.1,1.716555555556,12.2134444444484,0.4832777777780001,1736.7,23630.440603721,4.1370277777775,5.3,9.852126829343112,5.495991689129667,64.47827143954444,8.45,32.4,100.0
0.0,9381.6,1.250083333334,11.5925555555684,0.416638888889,3556.9,62595.117044615,4.149194444445301,5.5,9.700728228349778,5.826402348124112,63.48136008574444,8.425,32.0,99.4
0.0,9371.0,1.3041111111119998,7.073611111113,0.3503055555557,5923.7,513731.6885743599,1.3157222222218,5.9,6.8862960760408285,6.345744692973334,59.13368544748334,7.125,33.8,90.8
0.0,8533.1,1.6268055555539995,8.420388888882,0.5718055555559001,6153.3,941288.0101757648,1.3087222222219002,6.6,7.914001857088138,7.532864306071429,71.35258499044286,6.875,30.6,85.6
0.0,9640.9,3.611916666668,10.71394444444,0.3503888888885,666.3,9605.505105701,2.4233055555568,6.1,7.8476329021078,9.166251193562,74.91770852659,7.55,33.0,93.4
0.0,9424.0,3.722194444445,11.768611111114,0.533638888889,475.0,7087.212702436,1.9898055555567,5.8,7.444988190436444,8.794133658141112,57.33907761896666,7.825,35.2,97.8
0.0,10474.7,4.5102500000002,12.864944444462,0.8666666666678999,159.7,5505.078327208,1.6353611111109998,6.1,8.699161838202222,9.587374527767778,55.71949219413,7.75,36.2,98.2
0.0,8460.0,1.083055555555,2.1675,1.33361111111,468.5,2587.87573332,0.3333333333335,4.0,3.3085,10.5,51.575,13.875,17.0,128.0
0.0,8457.7,2.8489722222226,9.465000000004,1.272805555555,1320.8,10402.499454498,0.8444166666667,5.6,7.320149608835977,7.2669048434885,54.0872066143875,9.6,27.0,103.8
0.0,8774.6,4.056277777779,7.726749999994,1.2785833333333,1267.2,10940.751900969,2.4318888888883,6.4,9.011247804002222,5.961418770697778,50.191258618667774,8.75,33.0,103.0
0.0,8623.6,4.184083333335,8.343499999991,1.2946111111113,642.9,6868.775822826001,2.4759722222213,6.2,8.461039464923111,6.134098466833333,51.61833485866778,8.975,36.2,108.0
0.0,8807.0,4.099027777777,6.9661388888866,1.4354166666678,1123.6,13725.088840641,2.2193333333333003,7.2,6.241446978544282,7.200043864167,67.98595584642001,8.375,32.0,99.0
0.0,9803.8,5.054,9.489833333339,1.950194444445,27.1,3589.343615216,1.4671111111118,6.8,11.185361119308311,9.175918940745555,72.50324215957778,8.05,33.8,98.2
1.0,9453.7,4.138222222222,10.323388888902,1.407944444445,87.7,4037.075303323,1.5189166666672,6.7,10.066123253958445,9.17329467905111,64.66337359921111,8.325,34.0,100.6
0.0,9063.3,3.730999999999,12.92761111111,1.637805555556,115.7,4489.32642257,1.2856944444446,6.3,3.1404098296979,6.941741484057999,53.25983679439,8.1,32.2,97.0
0.0,7543.2,1.535305555555,6.460833333321,0.533444444444,6319.0,530107.94040433,0.45,4.7,4.53583250480325,8.757747588135,49.930643028725,8.175,30.8,96.2
0.0,9175.2,0.914916666666,2.933388888882,0.652305555556,6473.3,515303.82324200094,0.3001111111111,6.4,1.1533317017456666,5.095219335153334,66.3033471847,7.925,24.8,88.2
0.0,8084.2,2.643888888888,11.059722222217,2.568916666667,272.6,10729.202152081,1.3144444444449,6.3,3.01029558424741,6.112824731675,60.37546083024999,8.5,32.0,100.0
0.0,8405.7,2.579055555555,10.137555555553,2.514888888889,1086.7,30826.943678692,1.6330277777785,5.9,5.37257053330871,7.721233747296999,59.66138797175999,8.65,31.0,100.2
0.0,8966.8,3.934277777778,7.991555555559,1.3093611111107,5663.7,147422.810996588,1.3709999999996998,7.1,11.400706488157144,10.90344368285,80.52867501922857,6.775,36.6,90.8
1.0,9413.2,4.560916666666,7.299944444441,1.3273333333327,3815.7,85019.816657493,1.0850277777778,7.3,8.45054117795475,6.75605727952625,57.1442715488125,6.15,41.2,90.4
2.0,8904.5,3.18638888889,0.6237222222226,0.8506388888883001,5811.0,87636.877174018,1.2007777777788,8.3,8.97407057161642,5.636592434235,59.8199657751125,7.925,31.4,94.8
2.0,8817.5,3.127861111113,0.2833888888886,0.9858888888889,4244.4,40766.770850729,1.8851944444460005,7.9,14.00115633591111,5.517088537231111,70.73623909415556,7.9,30.2,93.4
2.0,9834.1,4.621361111112,0.0,1.5495833333331002,465.7,5550.34452996,1.8047777777781,7.3,12.9368095908046,5.898030358780501,68.53798683179,7.675,35.6,97.0
2.0,12091.0,5.458361111111,0.0,1.2989166666665,303.6,5360.850805355,1.8764444444436,8.0,5.8404819326508,5.6998263061695,61.28021791705,7.475,36.8,96.6
2.0,11955.2,4.058138888888999,0.0,0.8327499999995001,1637.3,551130.941015288,1.7264444444436002,7.0,6.6269361658135,5.812282882711875,63.8883973963125,7.225,39.6,97.4
2.0,9205.0,1.012388888889,0.0,0.0998611111110999,5228.5,593701.048192673,0.509722222222,4.5,5.675945787565,5.8899692341000005,61.52807001875,8.1,36.2,101.0
0.0,11382.1,0.215694444444,0.0,1.5876388888884,3166.9,472202.0705655211,2.045194444445,6.1,4.534243052758485,5.251715804695555,61.8424568952,6.775,39.0,93.2
0.0,10058.7,1.418194444444,0.0,0.7468333333327,4711.0,116345.881618834,1.755611111111,6.3,3.489339633250889,5.177923556933333,61.09483072214445,7.75,34.8,96.8
